Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position
ninola-design-artful-little-flowers-yellow-sunrise-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/ninola-design-artful-little-flowers-yellow-sunrise-detail-roll.jpg
holli-zollinger-ceres-ginger-desk-mat,Holli Zollinger CERES GINGER Desk Mat,,DENY Holli Zollinger,Desk Mat,"Holli Zollinger CERES GINGER Desk Mat,,at:ceres-ginger,ar:holli-zollinger,pc:orange,sc:orange,st:Boho,st:Monochromatic,th:abstract,th:geometric,ty:illustration,accessories,pmc:accessories,desk-mat,pro:desk-mat,live,nonexclusive",TRUE,Option,"31"" x 15""",,,,,78451-dskmat,17690.09,,0,deny,manual,39.0,39.0,TRUE,TRUE,78451-dskmat,http://assets.denydesigns.com/web-assets/desk-mat/holli-zollinger-ceres-ginger-whitebg.jpg,
holli-zollinger-ceres-ginger-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/holli-zollinger-ceres-ginger-top-down-whitebg.jpg
holli-zollinger-ceres-ginger-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/holli-zollinger-ceres-ginger-detail.jpg
holli-zollinger-ceres-ginger-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/holli-zollinger-ceres-ginger-detail-roll.jpg
alisa-galitsyna-dots-and-flowers-1-desk-mat,Alisa Galitsyna Dots and Flowers 1 Desk Mat,,DENY Alisa Galitsyna,Desk Mat,"Alisa Galitsyna Dots and Flowers 1 Desk Mat,,at:dots-and-flowers-1,ar:alisa-galitsyna,pc:beige,pc:turquoise,sc:black-white,sc:red,sc:green,sc:beige,st:Retro,st:vintage,th:floral,th:repeat,th:abstract,ty:digital-art,accessories,pmc:accessories,desk-mat,pro:desk-mat,live,nonexclusive",TRUE,Option,"31"" x 15""",,,,,78151-dskmat,17690.09,,0,deny,manual,39.0,39.0,TRUE,TRUE,78151-dskmat,http://assets.denydesigns.com/web-assets/desk-mat/alisa-galitsyna-dots-and-flowers-1-whitebg.jpg,
alisa-galitsyna-dots-and-flowers-1-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/alisa-galitsyna-dots-and-flowers-1-top-down-whitebg.jpg
alisa-galitsyna-dots-and-flowers-1-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/alisa-galitsyna-dots-and-flowers-1-detail.jpg
alisa-galitsyna-dots-and-flowers-1-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/alisa-galitsyna-dots-and-flowers-1-detail-roll.jpg
sewzinski-leaves-in-the-sun-desk-mat,Sewzinski Leaves in the Sun Desk Mat,,DENY Sewzinski,Desk Mat,"Sewzinski Leaves in the Sun Desk Mat,,at:leaves-in-the-sun,ar:sewzinski,pc:multi,pc:green,sc:purple,sc:turquoise,sc:yellow,sc:blue,st:digitalart,th:abstract,th:nature,co:Biophilia,accessories,pmc:accessories,desk-mat,pro:desk-mat,live,nonexclusive",TRUE,Option,"31"" x 15""",,,,,76349-dskmat,17690.09,,0,deny,manual,39.0,39.0,TRUE,TRUE,76349-dskmat,http://assets.denydesigns.com/web-assets/desk-mat/sewzinski-leaves-in-the-sun-whitebg.jpg,
sewzinski-leaves-in-the-sun-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/sewzinski-leaves-in-the-sun-top-down-whitebg.jpg
sewzinski-leaves-in-the-sun-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/sewzinski-leaves-in-the-sun-detail.jpg
sewzinski-leaves-in-the-sun-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/sewzinski-leaves-in-the-sun-detail-roll.jpg
camilla-foss-eggs-i-desk-mat,Camilla Foss Eggs I Desk Mat,,DENY Camilla Foss,Desk Mat,"Camilla Foss Eggs I Desk Mat,,at:eggs-i,ar:camilla-foss,pc:blue,pc:turquoise,sc:white,th:abstract,th:geometric,th:nature,3-7-inventory-1,art-sales,Top_artwork,Top_artwork2000,st:Contemporary,ty:digital-art,accessories,pmc:accessories,desk-mat,pro:desk-mat,live,nonexclusive",TRUE,Option,"31"" x 15""",,,,,51724-dskmat,17690.09,,0,deny,manual,39.0,39.0,TRUE,TRUE,51724-dskmat,http://assets.denydesigns.com/web-assets/desk-mat/camilla-foss-eggs-i-whitebg.jpg,
camilla-foss-eggs-i-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/camilla-foss-eggs-i-top-down-whitebg.jpg
camilla-foss-eggs-i-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/camilla-foss-eggs-i-detail.jpg
camilla-foss-eggs-i-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/camilla-foss-eggs-i-detail-roll.jpg
heather-dutton-navy-entangled-desk-mat,Heather Dutton Navy Entangled Desk Mat,,DENY Heather Dutton,Desk Mat,"Heather Dutton Navy Entangled Desk Mat,,at:navy-entangled,ar:heather-dutton,pc:blue,sc:white,th:abstract,th:geometric,th:modern,pc:white,sc:blue,return,10-17-sample-sale,12-12-inventory-1,3-7-inventory-1,furniture-art,art-sales,retail-9-19,bed-bath-top-sellers,st:Modern,st:Minimalist,ty:digital-art,accessories,pmc:accessories,desk-mat,pro:desk-mat,live,nonexclusive",TRUE,Option,"31"" x 15""",,,,,39180-dskmat,17690.09,,0,deny,manual,39.0,39.0,TRUE,TRUE,39180-dskmat,http://assets.denydesigns.com/web-assets/desk-mat/heather-dutton-navy-entangled-whitebg.jpg,
heather-dutton-navy-entangled-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/heather-dutton-navy-entangled-top-down-whitebg.jpg
heather-dutton-navy-entangled-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/heather-dutton-navy-entangled-detail.jpg
heather-dutton-navy-entangled-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/heather-dutton-navy-entangled-detail-roll.jpg
kaleiope-studio-colorful-pastel-ornate-pattern-desk-mat,Kaleiope Studio Colorful Pastel Ornate Pattern Desk Mat,,DENY Kaleiope Studio,Desk Mat,"Kaleiope Studio Colorful Pastel Ornate Pattern Desk Mat,,at:colorful-pastel-ornate-pattern,ar:kaleiope-studio,co:future-nostalgia,pc:purple,sc:turquoise,th:geometric,ty:digital-art,st:Boho,st:Modern,th:abstract,th:whimsical,accessories,pmc:accessories,desk-mat,pro:desk-mat,live,nonexclusive",TRUE,Option,"31"" x 15""",,,,,77629-dskmat,17690.09,,0,deny,manual,39.0,39.0,TRUE,TRUE,77629-dskmat,http://assets.denydesigns.com/web-assets/desk-mat/kaleiope-studio-colorful-pastel-ornate-pattern-whitebg.jpg,
kaleiope-studio-colorful-pastel-ornate-pattern-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/kaleiope-studio-colorful-pastel-ornate-pattern-top-down-whitebg.jpg
kaleiope-studio-colorful-pastel-ornate-pattern-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/kaleiope-studio-colorful-pastel-ornate-pattern-detail.jpg
kaleiope-studio-colorful-pastel-ornate-pattern-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/kaleiope-studio-colorful-pastel-ornate-pattern-detail-roll.jpg
